node1,node2,weight
559,3374,0.412
559,1426,0.184
559,5949,0.109
559,124,0.242
559,3707,0.225
559,424,0.176
2865,2488,0.3765
555,424,0.018
555,265,0.406
554,258,-0.111
554,424,0.158
554,720,0.073
1197,847,0.443
1197,1278,0.138
1197,21,0.29
1197,1056,0.171
1197,594,0.281
1197,1192,0.175
1197,662,0.615
1197,984,0.131
1197,656,0.063
1197,258,0.088
1197,732,0.236
1197,384,0.322
1197,1244,0.205
1197,474,0.109
1197,1361,0.254
1197,1501,0.318
1197,485,0.087
1197,493,0.615
1197,1390,0.329
1197,74,0.32
1197,275,0.222
4776,4283,0.231
4776,2204,0.179
4776,1243,0.021
4776,3930,0.081
4776,550,-0.083
4776,5532,-0.043
4776,3357,-0.064
4776,4020,0.117
4776,2005,0.145
4776,3978,0.283
4776,6619,-0.014
4776,4201,-0.266
4774,3357,0.069
4774,4367,0.291
4775,3357,0.186
4772,3357,0.351
4773,217,-0.045
4773,3711,0.037
4773,6964,0.101
4773,2718,0.098
4773,7956,0.34
4773,7389,0.079
4773,4020,0.459
4773,7382,0.474
4773,4780,0.223
4773,5277,0.081
4773,4701,0.152
4773,2529,-0.107
4773,4854,0.214
4773,5907,0.507
4773,6796,0.212
4773,3486,-0.182
4773,7129,0.305
4773,6158,0.032
4773,4230,0.208
4773,6011,0.209
4773,6842,0.208
4773,57,0.0145
4773,3840,0.309
4773,7468,0.453
4773,5393,-0.149
4773,590,0.023
4773,3824,0.47
4773,8238,-0.047
4773,4326,0.141
4773,7139,0.101
4773,80,0.247
4773,6265,0.067
4773,4805,0.051
4773,1854,0.244
4773,1407,0.188
4773,910,-0.051
4773,6303,0.165
4773,6825,0.206
4773,4194,-0.183
4773,4113,0.2345
4773,8129,-0.031
4773,5776,0.099
4773,903,0.398
4773,7379,0.061
4773,4679,0.105
4773,3013,0.144
4773,7102,0.122
4773,5084,0.045
4773,1240,0.467
4773,6072,0.464
4773,1006,-0.081
4773,1383,0.066
4773,4946,0.326
4773,7090,0.114
4773,3458,0.137
4773,6287,0.237
4773,2689,0.0215
4773,2111,0.19
4773,2830,0.712
4773,630,0.452
4773,468,0.167
4773,7297,0.404
4773,5894,0.063
4773,6956,-0.024
4773,3204,-0.012
4773,6118,-0.114
4773,7441,0.241
4773,5427,0.271
4773,3374,0.232
4773,6111,0.164
4773,1740,-0.004
4773,2105,0.095
4773,4080,0.466
4773,7939,0.107
4773,3066,0.036
4773,5211,0.123
4773,3347,0.237
4773,1111,0.259
4773,5808,0.474
4773,7771,0.669
4773,1476,0.051
4773,6229,0.051
4773,4995,-0.019
4773,5289,0.113
4773,6978,0.461
4773,3357,0.293
4773,8008,0.075
4773,7822,0.223
4773,5539,-0.021
4773,3705,0.474
4773,1040,0.114
4773,3541,0.026
4773,7064,0.261
4773,4912,0.125
4773,471,0.044
4773,5933,0.419
4773,4856,-0.009
4773,2531,0.11
4770,7881,-0.108
4770,5010,0.018
4770,5916,0.672
4770,7467,0.474
4770,1809,0.545
4778,3610,0.75
4778,5415,0.343
4778,372,0.5
4778,5154,0.722
4778,115,0.161
4778,4027,-0.02
4778,3978,0.75
4778,2685,0.198
4778,5800,0.481
5818,5014,0.289
5818,8235,-0.05
5818,8077,-0.063
5818,5408,0.032
5818,6158,0.133
5818,6458,0.211
5819,8142,0.314
5819,2214,0.179
5819,5021,0.215
5819,7050,0.217
5819,4182,0.195
5819,2286,0.363
5819,5408,0.4355
5819,5891,0.186
5819,3523,0.339
5819,5084,0.367
5819,6024,0.375
5819,2718,0.211
5810,3233,-0.245
5810,5808,0.138
5811,4084,0.013
5812,6962,-0.003
5812,4304,-0.158
5812,6968,0.206
5812,2718,-0.162
5812,8620,0.18
5812,7220,0.42
5812,7951,0.091
5812,9165,-0.162
5812,4028,0.5
5812,6570,0.065
5812,5989,0.009
5812,7453,-0.027
5812,5375,0.255
5812,3792,0.455
5812,7198,0.027
5812,7755,-0.014
5812,8626,0.123
5812,5064,0.196
5812,8222,0.115
5812,8639,0.103
5812,8438,0.492
5812,6011,0.346
5812,5262,0.193
5812,7600,0.339
5812,8707,0.394
5812,5914,0.321
5812,7723,-0.043
5812,290,-0.195
5812,5013,0.592
5812,9267,-0.049
5812,6985,0.655
5812,8682,-0.006
5812,8687,0.592
5812,7973,0.033
5812,2985,0.002
5812,6308,0.172
5812,8960,0.061
5812,3581,0.477
5812,8208,-0.134
5812,1931,0.1
5812,240,-0.144
5812,8129,-0.011
5812,5488,0.018
5812,7902,-0.037
5812,9288,0.176
5812,518,-0.104
5812,1539,0.041
5812,2293,-0.021
5812,8742,0.2715
5812,3006,0.159
5812,7655,-0.061
5812,7711,0.197
5812,7265,0.592
5812,7264,-0.033
5812,3694,0.125
5812,7983,-0.266
5812,7642,-0.053
5812,7481,0.492
5812,165,-0.012
5812,1621,0.744
5812,7086,-0.028
5812,6409,0.397
5812,1749,0.592
5812,8830,0.114
5812,9340,-0.062
5812,4364,0.159
5812,4084,0.198
5812,4362,0.249
5812,550,-0.015
5812,5213,-0.208
5812,5884,-0.141
5812,9223,-0.136
5812,7835,0.365
5812,7078,-0.07
5812,3234,-0.046
5812,8636,0.03
5812,4844,0.213
5812,4846,-0.083
5812,5806,0.145
5812,6974,0.13
5812,2879,0.49
5812,5286,0.183
5812,3053,-0.112
5812,8084,-0.024
5812,5447,0.709
5812,3222,0.138
5812,8858,-0.004
5812,7181,-0.035
5813,4057,-0.035
5813,5099,0.783
5813,4518,0.241
5813,1422,0.38
5813,5256,0.643
5813,4918,-0.186
5813,2917,0.073
5813,6458,0.252
5813,32,0.122
5813,6051,0.313
5813,6459,-0.005
5813,6445,0.545
5813,5932,0.419
5813,7789,0.394
5813,7881,0.167
5813,2590,-0.27
5813,4357,0.552
5813,4364,0.639
5813,6234,0.118
5813,4230,0.524
5814,4057,-0.226
5814,217,0.308
5814,1422,0.099
5814,5818,-0.109
5814,5737,-0.046
5814,240,-0.306
5814,360,0.261
5815,1422,0.074
5816,1422,-0.133
5816,602,-0.118
5816,4182,-0.07
5816,2925,-0.051
5816,5818,0.117
5816,6363,-0.127
5817,958,0.502
5817,5177,0.178
5817,6585,-0.192
5817,5408,0.057
5817,3078,0.351
5817,101,0.131
4618,1622,0.276
4610,3771,0.081
4610,3162,-0.09
4613,1622,-0.059
4613,5295,-0.005
4615,1622,0.05
4614,1622,-0.085
4617,1622,0.299
4616,1622,-0.026
2705,3014,0.453
2705,2703,0.169
2704,2606,-0.044
2704,3447,0.086
2704,3216,0.577
2704,3696,0.18
2704,1306,-0.3
2704,1951,0.818
2704,2703,0.419
2704,4558,-0.087
2704,3334,0.1
2704,297,0.474
2704,2178,0.243
2704,6863,-0.007
4882,1454,0.305
146,151,0.233
146,1084,0.4
146,195,0.367
146,239,0.732
146,399,0.481
146,797,0.592
146,26,0.154
146,697,0.309
146,346,0.369
146,320,0.534
146,2,0.492
146,7,0.162
146,147,0.266
146,144,0.804
146,461,0.51
146,460,0.539
146,712,0.592
146,124,0.744
146,265,0.339
146,164,0.074
146,166,0.672
146,484,0.744
146,480,0.238
146,31,0.188
146,640,0.046
145,586,0.276
145,144,0.276
145,719,0.104
145,3028,0.151
145,211,0.15
145,2598,0.787
145,954,0.231
145,234,0.231
145,720,0.149
145,2140,0.049
145,1032,0.2
145,3286,0.184
145,285,0.148
145,2076,0.62
145,221,0.27
142,2434,0.129
142,1305,0.063
142,1306,0.211
142,1141,0.744
142,224,0.229
142,1301,0.319
142,2849,0.508
142,1781,-0.044
142,760,0.659
142,3077,-0.192
142,3718,0.475
142,3286,-0.128
142,3491,0.043
142,2954,0.659
142,3415,-0.197
142,137,0.767
142,135,0.425
142,1910,0.162
142,3040,0.011
142,92,0.492
142,2928,0.278
142,166,0.584
142,493,0.05
142,2323,-0.192
142,1774,-0.004
142,26,0.659
142,27,0.701
142,1770,0.592
142,695,0.659
142,95,0.744
142,668,0.179
142,320,0.655
142,1070,0.422
142,288,0.787
142,4868,0.139
142,3852,0.767
142,544,0.131
142,400,0.088
142,281,0.2915
142,8,-0.278
142,548,0.242
142,282,-0.108
142,1460,-0.532
142,287,0.592
142,286,0.481
142,1094,-0.321
142,2858,-0.2525
142,1314,0.722
142,1159,0.592
142,718,0.375
142,1098,-0.202
142,3839,0.285
142,662,0.867
142,1492,0.364
142,4560,-0.104
142,124,0.744
142,125,0.744
142,265,0.756
142,1047,0.577
142,14,0.765
142,1269,0.233
142,6399,-0.139
142,1704,0.643
142,2318,0.334
142,195,0.368
142,3243,0.744
142,2314,-0.001
142,1022,0.435
142,50,0.116
142,53,0.349
142,415,0.592
142,1090,0.195
142,4025,0.592
142,1389,0.182
142,1384,0.412
142,294,0.3
142,1664,0.016
142,821,0.787
142,4489,0.286
142,1699,-0.17
142,376,0.172
142,1167,0.744
142,592,0.031
142,594,-0.31
142,2905,0.011
142,3813,0.744
142,2770,0.161
142,1122,0.162
142,310,0.053
142,1820,0.492
142,271,0.094
142,4656,0.235
142,1487,-0.278
142,110,0.262
142,4697,0.419
142,3670,0.744
142,81,-0.068
142,87,-0.1
142,1819,0.744
142,4210,0.227
142,797,0.007
142,2542,-0.211
142,1710,-0.268
142,3029,-0.0015
142,4043,0.744
142,3574,-0.211
142,2981,0.537
142,3024,0.744
142,1855,0.659
142,352,0.592
142,429,0.48
142,525,0.345
142,918,0.592
142,7,-0.117
142,2661,0.14
142,2178,0.592
142,424,0.107
142,671,0.492
142,1390,0.326
142,3580,0.744
142,309,0.695
142,585,0.474
142,1230,0.492
142,2601,0.455
142,25,-0.22
142,300,0.3945
142,779,0.375
142,895,-0.107
142,303,0.032
142,225,0.11
142,2527,0.485
142,2765,0.153
142,1937,0.701
142,385,0.325
142,2839,0.149
142,100,0.744
142,106,0.492
142,104,0.651
142,21,0.537
142,1434,0.344
142,1413,0.867
142,843,0.082
142,2510,0.474
142,908,0.42
142,30,0.313
142,4291,0.092
142,1438,-0.213
142,640,0.329
142,147,0.592
142,1244,0.266
142,3691,-0.178
142,384,0.432
142,434,0.422
142,2166,0.083333333
142,515,0.102
142,2888,0.867
142,430,0.867
142,1227,0.1615
142,1226,-0.17
142,1056,0.222
142,573,0.744
142,2292,0.139
142,337,0.114
142,577,1
142,455,0.592
142,1346,0.02
142,2972,0.153
142,258,0.005
142,259,0.345
142,2194,0.744
142,65,-0.213
142,1870,0.098
142,1909,0.135
142,69,0.592
142,2806,0.394
142,854,-0.213
142,2201,0.007
142,3144,0.492
142,1453,0.375
142,3457,1
142,971,0.474
142,3513,1
142,4005,0.787
142,1733,0.181
142,732,0.744
142,979,0.659
142,978,-0.36
142,183,0.492
142,180,0.744
142,181,0.744
142,1507,-0.007
142,122,0.323
142,185,0.767
142,2111,0.744
142,188,-0.082
142,3891,0.224
142,3750,0.31
142,980,0.744
142,2682,0.592
142,501,0.744
142,2815,0.03
142,752,-0.122
142,1359,0.427
142,1358,-0.089
142,469,-0.213
142,2625,0.765
142,464,0.42
142,467,0.435
142,6226,0.073
142,1357,0.42
142,460,-0.163
142,463,0.049
142,2588,0.592
142,1597,-0.06
142,1862,0.804
142,2187,-0.144
142,553,0.744
142,932,0.209
142,91,0.592
142,1194,-0.172
142,1913,0.07
142,1912,0.003
142,3175,0.701
142,162,-0.01
142,163,0.241
142,1992,-0.211
142,1622,-0.034
142,220,0.659
142,967,0.492
142,4682,-0.116
142,4171,0.474
142,2768,0.706
142,1921,0.244
142,5425,0.492
142,712,0.744
142,864,0.744
142,867,0.744
142,1037,-0.28
142,1106,0.592
142,2026,-0.5
142,116,0.867
142,722,-0.043
142,1451,0.744
142,1452,0.338
142,3501,0.389
142,1924,0.867
142,2012,0.867
142,1740,-0.202
142,1486,0.135
142,275,0.6005
142,741,0.036
142,3011,0.492
142,744,0.43
142,4086,0.659
142,1607,0.431
142,159,0.2145
142,2634,0.592
142,1207,0.744
142,693,-0.148
142,1027,0.42
142,361,0.596
142,2633,0.168
142,1202,-0.106
142,1539,-0.053
142,238,-0.109
142,239,0.043
142,3065,0.744
142,6742,0.258
142,2626,0.153
142,1313,0.744
142,399,0.074
142,2136,0.337
142,1817,0.744
142,2245,0.122
142,878,0.492
142,4001,0.36
142,1192,0.266
142,43,-0.128
142,1962,0.474
142,1196,0.139
142,322,0.867
142,1110,-0.149
142,1445,0.08
142,808,0.744
142,5,0.085
142,155,0.867
142,1296,0.122
142,562,0.239
142,1458,0.492
142,2648,0.139
142,2785,-0.052
142,618,0.563
142,202,0.537
142,4096,0.589
142,140,0.492
142,897,-0.15
142,208,0.13
142,611,0.592
142,1274,0.375
142,2646,0.15
142,2469,0.765
142,3708,0.868
142,74,0.744
142,720,0.492
142,2164,0.787
142,487,0.403
142,1501,0.744
142,485,0.592
142,484,0.744
142,483,0.162
142,480,0.744
142,3541,-0.267
142,1042,-0.29
142,5360,0.744
142,1570,0.168
142,5765,0.737
142,791,0.396
142,1801,-0.239
142,2129,0.867
142,947,0.059
142,1048,-0.118
142,451,-0.574
142,234,-0.123
142,1809,0.447
142,768,-0.12
142,1769,0.787
142,5975,0.592
142,474,0.492
142,1763,0.767
142,12,0.037
142,1766,0.643
142,2577,0.02
143,144,0.663
143,12,0.031
143,697,0.215
143,195,0.065
143,425,0.116
143,712,0.27
143,164,0.537
143,234,0.047
143,399,0.151
143,483,0.367
143,166,0.124
143,480,0.214
140,3922,0.184
140,339,-0.038
140,2458,0.17
140,2634,0.237
140,980,0.238
140,310,0.184
140,662,0.171
140,275,0.185
140,1909,0.052
140,2199,0.286
140,399,0.192
140,2085,0.021
140,87,0.263
140,2323,0.08
140,27,0.118
140,21,0.161
140,526,0.171
140,2484,0.017
140,1855,0.268
140,1857,0.255
140,320,0.168
140,5,0.266
140,1881,0.242
140,400,0.111
140,2685,0.266
140,3995,0.326
140,1296,-0.048
140,910,0.0245
140,2039,0.182
140,2669,0.102
140,854,0.125
140,618,0.049
140,4096,0.398
140,2603,0.167
140,5154,0.182
140,3071,0.083
140,122,0.141
140,1862,0.291
140,124,0.182
140,1498,0.192
140,1499,0.291
140,3700,0.225
140,1354,0.053
140,5106,0.063
140,548,0.0605
140,162,0.122
140,480,0.049
140,949,0.05
140,1010,0.081
140,1629,0.36
140,1978,0.42
140,6300,0.174
140,725,0.04
140,1360,0.351
140,294,-0.003
140,2265,0.045
140,953,0.123
5459,5458,0.244
5459,6878,-0.024
2701,1810,0.467
2701,3541,0.281
2701,211,0.14
2701,3512,-0.109
2701,4002,0.231
2701,4020,0.111
2701,3672,0.069
2701,2695,0.093
148,144,0.265
148,26,0.365
148,424,0.491
149,144,0.75
149,585,0.31
149,562,0.274
149,1130,-0.055
149,461,0.222
149,978,0.6
149,322,0.066
149,124,0.451
149,164,0.244
149,166,0.1945
149,483,0.675
149,31,-0.054
4886,4047,0.14
4886,5004,-0.106
1191,594,0.067
1191,125,0.029
1191,1819,0.405
1191,53,0.12
1191,1862,0.552
1191,385,0.323
1191,21,0.011
1191,1763,0.174
1191,1501,0.375
1191,1404,-0.029
1191,821,0.088
1191,231,0.27
1191,104,0.474
1191,275,0.292
1193,854,0.2
1193,1278,0.257
1193,1269,0.115
1193,594,0.098
1193,573,0.506
1193,656,0.163
1193,74,0.444
1193,275,0.036
1193,485,0.191
1193,2066,0.726
1193,1390,0.435
2712,2709,0.258
2713,4265,0.272
2713,2719,0.056
2713,2843,0.278
2713,2434,0.474
2713,2808,0.73
2713,5384,0.05
2713,2806,0.038
2713,3237,0.492
2713,791,0.196
2713,3123,0.204
2713,979,0.265
2713,1018,0.556
2713,931,0.438
2713,1279,0.231
2713,2709,0.804
2713,1232,0.586
2713,1622,0.09
2713,441,0.242
2713,3077,0.11
2713,1913,0.524
2713,5363,0.237
2713,1992,0.297
2713,2230,0.357
2713,4291,0.228
2713,1809,0.73
2713,2799,0.434
2713,2676,0.329
2710,1992,0.403
2710,2709,0.244
2710,2230,0.744
2710,2843,0.365
2710,2434,0.167
2710,202,0.386
1192,1226,0.309
1192,1269,0.474
1192,573,0.145
1192,1207,0.195
1192,2442,0.31
1192,455,0.301
1192,271,0.099
1192,1486,0.118
1192,250,0.02
1192,1774,-0.1
1192,1817,0.13
1192,1056,0.162
1192,1819,0.036
1192,2480,0.083
1192,1390,0.096
1192,1278,0.181
1192,300,0.156
1192,611,0.381
1192,1098,-0.216
1192,1434,0.463
1192,122,-0.006
1192,27,0.101
1192,430,0.081
1192,1027,0.182
1192,1597,0.111
1192,110,0.183
1192,1535,0.075
1192,1451,0.275
1192,2004,0.083
1192,376,0.153
1192,1382,0.196
1192,275,0.059
2716,309,0.172
2716,2709,0.674
2716,2488,0.481
2716,2603,0.032
2716,1720,0.319
2716,2839,0.451
2716,1891,-0.103
2717,2709,0.113
2714,253,0.456
2714,2709,0.002
2714,5710,0.787
2715,2709,0.007
1195,1789,-0.019
1195,594,-0.385
1195,573,0.206
1195,158,-0.085
1195,1207,0.519
1195,1278,0.301
1195,275,0.374
1195,69,0.019
1195,1090,0.159
1195,250,0.198
1195,21,0.285
1195,1730,-0.149
1195,1733,0.085
1195,656,0.006
1195,1781,0.289
1195,548,-0.024
1195,1390,0.055
1195,2648,0.173
1195,1313,0.143
1195,467,0.615
1195,1492,0.31
1195,1047,0.245
1195,225,0.192
1195,482,0.076
1195,104,0.085
1195,843,0.042
1195,960,-0.076
1195,908,0.193
1195,30,0.811
1195,1597,0.032
1195,1535,0.113
1195,2004,-0.075
1195,1570,0.038
2718,7483,0.188
2718,6666,0.305
2718,8306,0.046
2718,6726,0.42
2718,4789,0.315
2718,165,0.018
2718,8251,-0.204
2718,8094,0.209
2718,5824,0.219
2718,5559,0.102
2718,3856,0.506
2718,345,0.307
2718,7512,0.326
2718,3850,0.333
2718,6968,0.494
2718,8154,0.055
2718,3858,0.42
2718,1791,0.506
2718,1490,0.189
2718,7044,0.42
2718,1493,0.255
2718,5467,0.09
2718,6158,0.153
2718,2318,0.339
2718,5307,0.506
2718,5850,0.481
2718,1667,0.238
2718,5914,0.025
2718,5916,0.159
2718,8233,0.135
2718,8232,0.371
2718,593,0.08
2718,8237,-0.173
2718,8236,-0.056
2718,3774,0.506
2718,8239,0.137
2718,8238,-0.223
2718,8607,0.42
2718,6292,0.15
2718,3678,0.335
2718,279,0.244
2718,3386,0.289
2718,5415,0.231
2718,7639,0.252
2718,2547,0.367
2718,7085,0.313
2718,7630,0.155
2718,7888,0.464
2718,1018,0.313
2718,7881,0.506
2718,7882,-0.017
2718,1010,0.532
2718,7884,0.42
2718,8040,-0.204
2718,1235,0.322
2718,4199,0.017
2718,4197,0.286
2718,4194,0.061
2718,1238,-0.14
2718,3128,0.21
2718,8519,0.153
2718,5778,0.296
2718,5674,0.545
2718,5771,0.476
2718,7902,0.42
2718,7869,0.42
2718,5776,0.21
2718,7624,0.506
2718,4422,0.352
2718,5575,-0.095
2718,1846,0.231
2718,6072,0.292
2718,431,0.5
2718,699,0.174
2718,3805,0.053
2718,4673,0.267
2718,2528,0.497
2718,4105,0.42
2718,1908,0.42
2718,6988,0.42
2718,3457,0.42
2718,8198,0.506
2718,2689,0.036
2718,7554,0.506
2718,6800,0.277
2718,4773,0.148
2718,7005,0.034
2718,7004,0.506
2718,3204,0.506
2718,5954,0.084
2718,5222,0.225
2718,5224,0.448
2718,4291,0.257
2718,550,0.25
2718,3063,0.296
2718,6892,-0.059
2718,7213,0.42
2718,6898,-0.126
2718,2945,0.154
2718,237,0.313
2718,2940,0.076
2718,5355,0.129
2718,7078,0.152
2718,5352,0.326
2718,7075,0.42
2718,2224,0.506
2718,3580,0.145
2718,715,0.154
2718,4313,0.217
2718,4253,0.197
2718,1274,0.22
2718,3708,0.143
2718,3709,0.153
2718,4468,0.131
2718,4467,0.42
2718,5539,0.228
2718,8241,0.404
2718,1883,0.272
2718,4918,-0.123
2718,2080,0.154
2718,4970,0.163
2718,1578,0.231
2718,5451,0.398
2718,7180,0.42
2718,1478,0.451
2718,2537,0.1745
2718,3593,0.406
2718,5171,-0.188
2718,2711,0.184
2718,6441,-0.031
2718,7382,0.506
2718,5070,0.183
2718,8541,0.065
2718,3799,0.506
2718,4983,0.266
2718,8497,0.082
2718,7751,0.189
2718,7752,0.191
2718,3837,0.346
2718,5384,0.458
2718,2451,0.431
2718,8332,-0.095
2718,1829,0.448
2718,5161,0.265
2718,7252,0.07
2718,3243,0.425
2718,4134,0.133
2718,378,0.6
2718,4482,-0.187
2718,7448,0.42
2718,703,0.244
2718,6142,0.209
2718,7033,0.463
2718,6145,0.255
2718,7137,0.42
2718,1227,0.446
2718,5318,0.506
2718,1715,0.494
2718,6458,0.026
2718,5311,0.261
2718,5310,0.04
2718,5317,0.406
2718,6259,0.506
2718,5846,0.293
2718,5919,0.42
2718,5963,0.431
2718,3661,0.42
2718,2115,0.326
2718,8208,0.195
2718,3662,0.286
2718,3746,0.42
2718,8204,0.071
2718,8203,-0.187
2718,8200,0.094
2718,4548,0.206
2718,240,-0.0165
2718,7789,0.293
2718,1144,0.266
2718,7782,0.506
2718,7780,0.043
2718,2830,0.429
2718,1664,-0.187
2718,7149,0.42
2718,5401,0.318
2718,3013,0.415
2718,4065,0.42
2718,3017,0.42
2718,1438,0.382
2718,3015,0.423
2718,1007,0.364
2718,1004,0.383
2718,623,0.42
2718,3590,0.422
2718,626,0.076
2718,2598,0.425
2718,452,0.351
2718,4182,0.397
2718,4185,0.42
2718,5391,0.448
2718,1877,0.506
2718,1871,0.307
2718,8112,0.453
2718,4343,0.104
2718,8240,0.009
2718,977,0.255
2718,4946,0.398
2718,3692,0.326
2718,6287,0.42
2718,6042,0.333
2718,181,0.425
2718,6047,0.05
2718,4925,0.452
2718,2111,0.42
2718,189,0.222
2718,197,0.512
2718,8601,0.151
2718,4153,0.42
2718,5834,0.024
2718,7354,0.39
2718,3288,0.296
2718,5103,0.124
2718,1913,-0.085
2718,8476,-0.124
2718,5106,0.307
2718,3528,-0.182
2718,8472,-0.223
2718,8189,0.42
2718,5719,0.07
2718,16,0.295
2718,863,0.253
2718,862,0.279
2718,5710,0.293
2718,7408,0.42
2718,7407,0.326
2718,5216,0.506
2718,5213,0.004
2718,5211,0.286
2718,1969,0.506
2718,7322,0.506
2718,7323,0.506
2718,5190,0.255
2718,3971,0.197
2718,321,-0.014
2718,324,0.474
2718,3976,0.378
2718,5804,-0.149
2718,3357,0.42
2718,3057,0.598
2718,2971,0.285
2718,3053,0.259
2718,4715,0.506
2718,5360,0.058
2718,1040,0.116
2718,5367,0.225
2718,5443,0.211
2718,2234,0.42
2718,5937,0.307
2718,5934,0.063
2718,5932,0.39
2718,5930,0.231
2718,7647,0.244
2718,3577,0.286
2718,1765,0.506
2718,3711,0.506
2718,8250,0.208
2718,3713,0.104
2718,1262,0.296
2718,1261,0.327
2718,8153,-0.204
2718,2094,0.529
2718,4574,0.255
2718,4471,0.322
2718,5100,0.255
2718,692,0.2325
2718,6004,0.492
2718,4679,0.479
2718,7617,0.38
2718,2529,0.451
2718,4904,0.42
2718,4906,0.3225
2718,7198,0.286
2718,7193,0.42
2718,7192,0.506
2718,5064,0.108
2718,1314,0.42
2718,2709,0.474
2718,5060,0.444
2718,5149,0.222
2718,6445,0.326
2718,7966,-0.223
2718,577,0.404
2718,4238,0.313
2718,8023,0.42
2718,4408,0.195
2718,4404,0.326
2718,4405,0.39
2718,2214,-0.019
2718,5616,0.084
2718,929,0.506
2718,7685,0.03
2718,410,0.406
2718,2064,0.506
2718,7689,0.006
2718,7688,0.247
2718,2442,0.474
2718,319,0.2685
2718,3824,0.408
2718,2443,0.171
2718,5399,0.255
2718,3277,0.42
2718,4128,0.244
2718,4286,-0.187
2718,5076,-0.006
2718,4121,0.133
2718,7436,0.506
2718,7534,0.149
2718,363,0.244
2718,6825,0.406
2718,5323,0.176
2718,389,0.451
2718,6175,0.175
2718,5483,-0.187
2718,783,0.487
2718,6771,0.0335
2718,5979,0.044
2718,5975,0.124
2718,3612,0.047
2718,3613,0.275
2718,3614,0.255
2718,7056,0.506
2718,2297,0.058
2718,4632,0.506
2718,2192,0.42
2718,2809,0.326
2718,3003,0.406
2718,67,0.105
2718,251,0.42
2718,257,0.506
2718,2804,0.201
2718,5430,0.506
2718,2203,0.2865
2718,2204,0.076
2718,3361,0.104
2718,502,0.39
2718,5028,0.183
2718,8107,0.227
2718,1211,0.219
2718,7295,0.42
2718,4274,0.42
2718,5021,0.033
2718,1352,0.42
2718,5025,-0.087
2718,5026,0.104
2718,1863,0.257
2718,6527,-0.03
2718,1869,0.425
2718,4449,0.251
2718,3727,0.309
2718,6954,0.42
2718,6956,0.451
2718,961,0.422
